id_gpa;id_name_gpa;num_gpa;id_shop;id_agr_state;inv_num_gpa;full_num_gpa;id_cbn_type;mtrPlaceName;id_mtrPlaceType;id_ks;kod_kor;kod_sor;name_sor
704;25;6;133;2;135566;76;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP06;КС Перегребненская, цех №7, ГПА-6
705;25;7;133;2;135567;77;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP07;КС Перегребненская, цех №7, ГПА-7
706;25;8;133;2;135568;78;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP08;КС Перегребненская, цех №7, ГПА-8
707;28;1;134;2;702704;81;1;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC08-GP01;КС Перегребненская, цех №8, ГПА-1
708;28;2;134;2;702705;82;1;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC08-GP02;КС Перегребненская, цех №8, ГПА-2
709;28;3;134;2;702706;83;1;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC08-GP03;КС Перегребненская, цех №8, ГПА-3
710;2;1;145;2;130155;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP01;КС Пунгинская, цех №1, ГПА-1
711;2;2;145;2;130156;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP02;КС Пунгинская, цех №1, ГПА-2
712;2;3;145;2;130157;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP03;КС Пунгинская, цех №1, ГПА-3
713;2;4;145;2;130158;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP04;КС Пунгинская, цех №1, ГПА-4
714;2;5;145;2;130159;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP05;КС Пунгинская, цех №1, ГПА-5
715;2;6;145;2;130160;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC01-GP06;КС Пунгинская, цех №1, ГПА-6
716;2;1;146;2;130151;21;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP01;КС Пунгинская, цех №2, ГПА-1
717;2;2;146;2;130152;22;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP02;КС Пунгинская, цех №2, ГПА-2
718;2;3;146;2;130153;23;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP03;КС Пунгинская, цех №2, ГПА-3
719;2;4;146;2;130154;24;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP04;КС Пунгинская, цех №2, ГПА-4
720;2;5;146;2;130163;25;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP05;КС Пунгинская, цех №2, ГПА-5
721;2;6;146;2;130206;26;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T20-KS1-KC02-GP06;КС Пунгинская, цех №2, ГПА-6
722;2;1;147;2;137363;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP01;КС Сосьвинская, цех №1, ГПА-1
723;2;2;147;2;137364;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP02;КС Сосьвинская, цех №1, ГПА-2
724;2;3;147;2;137365;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP03;КС Сосьвинская, цех №1, ГПА-3
725;2;4;147;2;137366;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP04;КС Сосьвинская, цех №1, ГПА-4
726;2;5;147;2;137367;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP05;КС Сосьвинская, цех №1, ГПА-5
727;2;6;147;2;137368;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC01-GP06;КС Сосьвинская, цех №1, ГПА-6
728;3;1;148;2;137340;21;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP01;КС Сосьвинская, цех №2, ГПА-1
729;3;2;148;2;137341;22;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP02;КС Сосьвинская, цех №2, ГПА-2
730;3;3;148;2;137370;23;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP03;КС Сосьвинская, цех №2, ГПА-3
731;3;4;148;1;137371;24;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP04;КС Сосьвинская, цех №2, ГПА-4
732;3;5;148;2;137372;25;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP05;КС Сосьвинская, цех №2, ГПА-5
733;3;6;148;2;137373;26;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP06;КС Сосьвинская, цех №2, ГПА-6
734;3;7;148;2;137374;27;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP07;КС Сосьвинская, цех №2, ГПА-7
735;3;8;148;1;137375;28;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC02-GP08;КС Сосьвинская, цех №2, ГПА-8
736;3;1;149;2;137400;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP01;КС Сосьвинская, цех №3, ГПА-1
737;3;2;149;1;137401;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP02;КС Сосьвинская, цех №3, ГПА-2
738;3;3;149;2;137402;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP03;КС Сосьвинская, цех №3, ГПА-3
739;3;4;149;7;137403;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP04;КС Сосьвинская, цех №3, ГПА-4
740;3;5;149;2;137404;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP05;КС Сосьвинская, цех №3, ГПА-5
741;3;6;149;2;137405;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP06;КС Сосьвинская, цех №3, ГПА-6
742;3;7;149;2;137408;37;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP07;КС Сосьвинская, цех №3, ГПА-7
743;3;8;149;2;137409;38;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC03-GP08;КС Сосьвинская, цех №3, ГПА-8
744;27;1;150;2;004723;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC04-GP01;КС Сосьвинская, цех №4, ГПА-1
745;27;2;150;2;004724;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC04-GP02;КС Сосьвинская, цех №4, ГПА-2
746;27;3;150;2;004725;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC04-GP03;КС Сосьвинская, цех №4, ГПА-3
747;27;4;150;8;004726;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC04-GP04;КС Сосьвинская, цех №4, ГПА-4
748;27;5;150;2;004727;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T24-KS1-KC04-GP05;КС Сосьвинская, цех №4, ГПА-5
749;2;1;151;2;137867;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP01;КС Уральская, цех №1, ГПА-1
750;2;2;151;2;137868;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP02;КС Уральская, цех №1, ГПА-2
751;2;3;151;2;137869;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP03;КС Уральская, цех №1, ГПА-3
752;2;4;151;2;137870;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP04;КС Уральская, цех №1, ГПА-4
753;2;5;151;2;137871;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP05;КС Уральская, цех №1, ГПА-5
754;2;6;151;2;137872;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC01-GP06;КС Уральская, цех №1, ГПА-6
755;3;1;152;2;137865;21;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP01;КС Уральская, цех №2, ГПА-1
756;3;2;152;2;137866;22;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP02;КС Уральская, цех №2, ГПА-2
757;3;3;152;7;137861;23;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP03;КС Уральская, цех №2, ГПА-3
758;3;4;152;2;137862;24;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP04;КС Уральская, цех №2, ГПА-4
759;3;5;152;1;137863;25;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP05;КС Уральская, цех №2, ГПА-5
760;3;6;152;2;137864;26;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP06;КС Уральская, цех №2, ГПА-6
761;3;7;152;2;137859;27;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP07;КС Уральская, цех №2, ГПА-7
762;3;8;152;1;137860;28;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC02-GP08;КС Уральская, цех №2, ГПА-8
763;3;1;153;9;137898;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP01;КС Уральская, цех №3, ГПА-1
764;3;2;153;2;137899;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP02;КС Уральская, цех №3, ГПА-2
765;3;3;153;2;137900;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP03;КС Уральская, цех №3, ГПА-3
766;3;4;153;2;137901;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP04;КС Уральская, цех №3, ГПА-4
767;3;5;153;2;137902;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP05;КС Уральская, цех №3, ГПА-5
768;3;6;153;2;137903;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP06;КС Уральская, цех №3, ГПА-6
769;3;7;153;2;137908;37;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP07;КС Уральская, цех №3, ГПА-7
770;3;8;153;7;137909;38;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC03-GP08;КС Уральская, цех №3, ГПА-8
771;29;1;154;2;702455;41;23;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC04-GP01;КС Уральская, цех №4, ГПА-1
772;29;2;154;2;702456;42;23;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC04-GP02;КС Уральская, цех №4, ГПА-2
773;29;3;154;9;702457;43;23;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC04-GP03;КС Уральская, цех №4, ГПА-3
774;29;4;154;2;702458;44;23;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC04-GP04;КС Уральская, цех №4, ГПА-4
775;29;5;154;10;702459;45;23;;6;;GT_MG_KS_KC_GPA;GTYGK-T26-KS1-KC04-GP05;КС Уральская, цех №4, ГПА-5
776;13;1;135;2;137591;11;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC01-GP01;КС Таежная, цех №1, ГПА-1
777;13;2;135;2;137592;12;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC01-GP02;КС Таежная, цех №1, ГПА-2
778;13;3;135;2;137652;13;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC01-GP03;КС Таежная, цех №1, ГПА-3
779;3;1;136;2;137522;21;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP01;КС Таежная, цех №2, ГПА-1
780;3;2;136;2;137523;22;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP02;КС Таежная, цех №2, ГПА-2
781;3;3;136;1;137524;23;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP03;КС Таежная, цех №2, ГПА-3
782;3;4;136;2;137525;24;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP04;КС Таежная, цех №2, ГПА-4
783;3;5;136;1;137526;25;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP05;КС Таежная, цех №2, ГПА-5
784;3;6;136;2;137527;26;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP06;КС Таежная, цех №2, ГПА-6
785;3;7;136;1;137528;27;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP07;КС Таежная, цех №2, ГПА-7
786;3;8;136;1;137529;28;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC02-GP08;КС Таежная, цех №2, ГПА-8
787;3;1;137;2;137552;31;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP01;КС Таежная, цех №3, ГПА-1
788;3;2;137;1;137553;32;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP02;КС Таежная, цех №3, ГПА-2
789;3;3;137;2;137554;33;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP03;КС Таежная, цех №3, ГПА-3
790;3;4;137;1;137555;34;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP04;КС Таежная, цех №3, ГПА-4
791;3;5;137;1;137556;35;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP05;КС Таежная, цех №3, ГПА-5
792;3;6;137;1;137557;36;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP06;КС Таежная, цех №3, ГПА-6
793;3;7;137;2;137585;37;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP07;КС Таежная, цех №3, ГПА-7
794;3;8;137;1;137586;38;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC03-GP08;КС Таежная, цех №3, ГПА-8
795;30;1;138;2;003959;41;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC04-GP01;КС Таежная, цех №4, ГПА-1
796;30;2;138;10;003960;42;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC04-GP02;КС Таежная, цех №4, ГПА-2
797;30;3;138;2;003961;43;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC04-GP03;КС Таежная, цех №4, ГПА-3
798;30;1;139;15;004332;51;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC05-GP01;КС Таежная, цех №5, ГПА-1
799;30;2;139;1;004333;52;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC05-GP02;КС Таежная, цех №5, ГПА-2
800;30;3;139;9;004334;53;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC05-GP03;КС Таежная, цех №5, ГПА-3
801;30;1;140;1;470684;61;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC06-GP01;КС Таежная, цех №6, ГПА-1
802;30;2;140;1;470685;62;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC06-GP02;КС Таежная, цех №6, ГПА-2
803;30;3;140;2;470686;63;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC06-GP03;КС Таежная, цех №6, ГПА-3
804;7;1;141;2;137756;71;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC07-GP01;КС Таежная, цех №7, ГПА-1
805;7;2;141;2;137757;72;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC07-GP02;КС Таежная, цех №7, ГПА-2
806;7;3;141;1;137793;73;20;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC07-GP03;КС Таежная, цех №7, ГПА-3
807;25;1;142;2;137800;81;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP01;КС Таежная, цех №8, ГПА-1
808;25;2;142;2;137799;82;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP02;КС Таежная, цех №8, ГПА-2
809;25;3;142;1;137798;83;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP03;КС Таежная, цех №8, ГПА-3
810;25;4;142;1;137797;84;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP04;КС Таежная, цех №8, ГПА-4
811;25;5;142;2;137796;85;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP05;КС Таежная, цех №8, ГПА-5
812;25;6;142;1;137795;86;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC08-GP06;КС Таежная, цех №8, ГПА-6
813;31;1;143;2;339663;91;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC10-GP01;КС Таежная, цех №10, ГПА-1
814;31;2;143;7;339664;92;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC10-GP02;КС Таежная, цех №10, ГПА-2
815;31;3;143;2;339665;93;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC10-GP03;КС Таежная, цех №10, ГПА-3
816;31;1;144;2;351487;101;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC09-GP01;КС Таежная, цех №9, ГПА-1
817;31;2;144;2;341527;102;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC09-GP02;КС Таежная, цех №9, ГПА-2
818;31;3;144;14;341528;103;3;;6;;GT_MG_KS_KC_GPA;GTYGK-T25-KS1-KC09-GP03;КС Таежная, цех №9, ГПА-3
819;3;1;159;2;132375;11;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP01;КС Узюм-Юган, цех №1, ГПА-1
820;3;2;159;2;132376;12;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP02;КС Узюм-Юган, цех №1, ГПА-2
821;3;3;159;2;132377;13;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP03;КС Узюм-Юган, цех №1, ГПА-3
822;3;4;159;2;132378;14;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP04;КС Узюм-Юган, цех №1, ГПА-4
823;3;5;159;2;132379;15;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP05;КС Узюм-Юган, цех №1, ГПА-5
824;3;6;159;2;132277;16;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP06;КС Узюм-Юган, цех №1, ГПА-6
825;3;7;159;2;132278;17;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP07;КС Узюм-Юган, цех №1, ГПА-7
826;3;8;159;2;132279;18;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC01-GP08;КС Узюм-Юган, цех №1, ГПА-8
827;3;1;160;2;132269;21;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP01;КС Узюм-Юган, цех №2, ГПА-1
828;3;2;160;2;132270;22;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP02;КС Узюм-Юган, цех №2, ГПА-2
829;3;3;160;2;132271;23;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP03;КС Узюм-Юган, цех №2, ГПА-3
830;3;4;160;2;132272;24;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP04;КС Узюм-Юган, цех №2, ГПА-4
831;3;5;160;2;132273;25;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP05;КС Узюм-Юган, цех №2, ГПА-5
832;3;6;160;2;132274;26;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP06;КС Узюм-Юган, цех №2, ГПА-6
833;3;7;160;2;132220;27;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP07;КС Узюм-Юган, цех №2, ГПА-7
834;3;8;160;2;132221;28;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS4-KC02-GP08;КС Узюм-Юган, цех №2, ГПА-8
835;2;1;161;2;132419;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC01-GP01;КС Комсомольская (КС-3), цех №1, ГПА-1
836;2;2;161;2;132420;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC01-GP02;КС Комсомольская (КС-3), цех №1, ГПА-2
837;2;3;161;2;132421;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC01-GP03;КС Комсомольская (КС-3), цех №1, ГПА-3
838;2;4;161;2;132422;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC01-GP04;КС Комсомольская (КС-3), цех №1, ГПА-4
839;2;5;161;2;132423;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC01-GP05;КС Комсомольская (КС-3), цех №1, ГПА-5
840;2;1;162;2;132170;21;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP01;КС Комсомольская (КС-3), цех №2, ГПА-1
841;2;2;162;2;132171;22;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP02;КС Комсомольская (КС-3), цех №2, ГПА-2
842;2;3;162;2;132172;23;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP03;КС Комсомольская (КС-3), цех №2, ГПА-3
843;2;4;162;2;132173;24;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP04;КС Комсомольская (КС-3), цех №2, ГПА-4
844;2;5;162;2;132174;25;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP05;КС Комсомольская (КС-3), цех №2, ГПА-5
845;2;6;162;2;132175;26;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC02-GP06;КС Комсомольская (КС-3), цех №2, ГПА-6
846;2;1;163;2;132164;31;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP01;КС Комсомольская (КС-3), цех №3, ГПА-1
847;2;2;163;2;132165;32;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP02;КС Комсомольская (КС-3), цех №3, ГПА-2
848;2;3;163;2;132166;33;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP03;КС Комсомольская (КС-3), цех №3, ГПА-3
849;2;4;163;2;132167;34;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP04;КС Комсомольская (КС-3), цех №3, ГПА-4
850;2;5;163;2;132168;35;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP05;КС Комсомольская (КС-3), цех №3, ГПА-5
851;2;6;163;2;132169;36;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC03-GP06;КС Комсомольская (КС-3), цех №3, ГПА-6
852;3;1;164;1;132315;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP01;КС Комсомольская (КС-3), цех №4, ГПА-1
853;3;2;164;2;132316;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP02;КС Комсомольская (КС-3), цех №4, ГПА-2
854;3;3;164;9;132317;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP03;КС Комсомольская (КС-3), цех №4, ГПА-3
855;3;4;164;1;132348;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP04;КС Комсомольская (КС-3), цех №4, ГПА-4
856;3;5;164;2;132349;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP05;КС Комсомольская (КС-3), цех №4, ГПА-5
857;3;6;164;2;132350;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP06;КС Комсомольская (КС-3), цех №4, ГПА-6
858;3;7;164;2;132351;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP07;КС Комсомольская (КС-3), цех №4, ГПА-7
859;3;8;164;1;132352;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC04-GP08;КС Комсомольская (КС-3), цех №4, ГПА-8
860;3;1;165;2;132301;51;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP01;КС Комсомольская (КС-3), цех №5, ГПА-1
861;3;2;165;2;132302;52;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP02;КС Комсомольская (КС-3), цех №5, ГПА-2
862;3;3;165;2;132303;53;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP03;КС Комсомольская (КС-3), цех №5, ГПА-3
863;3;4;165;2;132304;54;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP04;КС Комсомольская (КС-3), цех №5, ГПА-4
864;3;5;165;2;132305;55;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP05;КС Комсомольская (КС-3), цех №5, ГПА-5
865;3;6;165;2;132306;56;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP06;КС Комсомольская (КС-3), цех №5, ГПА-6
866;3;7;165;2;132307;57;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP07;КС Комсомольская (КС-3), цех №5, ГПА-7
867;3;8;165;2;132308;58;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS1-KC05-GP08;КС Комсомольская (КС-3), цех №5, ГПА-8
868;12;1;155;9;132133;11;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC01-GP01;КС Новокомсомоль. (КС-11), цех №1, ГПА-1
869;11;2;155;1;132134;12;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC01-GP02;КС Новокомсомоль. (КС-11), цех №1, ГПА-2
870;11;3;155;2;132416;13;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC01-GP03;КС Новокомсомоль. (КС-11), цех №1, ГПА-3
871;3;1;156;2;132135;21;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP01;КС Новокомсомоль. (КС-11), цех №2, ГПА-1
872;3;2;156;2;132136;22;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP02;КС Новокомсомоль. (КС-11), цех №2, ГПА-2
873;3;3;156;2;132137;23;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP03;КС Новокомсомоль. (КС-11), цех №2, ГПА-3
874;3;4;156;2;132138;24;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP04;КС Новокомсомоль. (КС-11), цех №2, ГПА-4
875;3;5;156;2;132417;25;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP05;КС Новокомсомоль. (КС-11), цех №2, ГПА-5
876;3;6;156;2;132418;26;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP06;КС Новокомсомоль. (КС-11), цех №2, ГПА-6
